hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,debris,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),(fp_entry-fn_entry+fp_exit-fn_exit),non_block,shadow check,debris check
51,183600,178663,178663,158405,4,13031,137683,26300,4,14676,0,13031,2.23885e-05,0.0821435,99.9978,8.21435,2835493,2656830,2656830,2656830,2641577,14574,2630453,679,11124,0,11124,0.000255568,0.00418694,99.9744,0.418694,0,0,0,0,0,0,0,0,0,0,0,0,24155,-nan,-nan,-nan,-nan,0.000240875,0.00909895,99.9759,0.909895,97781,1151184,-10445,0,87336,18446744073708487768,2.21497e+08,97781,0,1
52,187200,181495,181495,161003,4,13032,140347,26467,4,14677,0,13032,2.20392e-05,0.0808672,99.9978,8.08672,2885733,2704238,2704238,2704238,2688862,14696,2677715,680,11147,0,11147,0.000251457,0.00412205,99.9749,0.412205,0,0,0,0,0,0,0,0,0,0,0,0,24179,-nan,-nan,-nan,-nan,0.000237028,0.00894885,99.9763,0.894885,145066,1153884,-10467,0,134599,18446744073708532331,2.21649e+08,145066,0,1
53,190800,184719,184719,163958,4,13249,142999,26821,4,14895,0,13249,2.16545e-05,0.080636,99.9978,8.0636,2938299,2753580,2753580,2753580,2738043,14856,2726868,681,11175,0,11175,0.000247314,0.00405835,99.9753,0.405835,0,0,0,0,0,0,0,0,0,0,0,0,24424,-nan,-nan,-nan,-nan,0.000233128,0.00887248,99.9767,0.887248,194247,1159333,-10494,0,183753,18446744073708576036,2.22038e+08,194247,0,1
54,194400,187730,187730,166680,4,13252,145561,27264,4,14901,0,13252,2.13072e-05,0.0793746,99.9979,7.93746,2992795,2805065,2805065,2805065,2789086,15298,2777896,681,11190,0,11190,0.000242775,0.00398921,99.9757,0.398921,0,0,0,0,0,0,0,0,0,0,0,0,24442,-nan,-nan,-nan,-nan,0.000228883,0.00871794,99.9771,0.871794,245290,1165043,-10509,0,234781,18446744073708621354,2.23309e+08,245290,0,1
55,198000,191123,191123,169671,4,13300,148448,27718,4,14953,0,13300,2.09289e-05,0.0782376,99.9979,7.82376,3047463,2856340,2856340,2856340,2839986,15672,2828774,682,11212,0,11212,0.000238767,0.0039253,99.9761,0.39253,0,0,0,0,0,0,0,0,0,0,0,0,24512,-nan,-nan,-nan,-nan,0.000225105,0.00858583,99.9775,0.858583,296190,1170429,-10530,0,285660,18446744073708666847,2.24059e+08,296190,0,1
56,201600,194095,194095,172395,4,13300,151198,27940,4,14953,0,13300,2.06085e-05,0.0770396,99.9979,7.70396,3099507,2905412,2905412,2905412,2888944,15786,2877721,682,11223,0,11223,0.000234734,0.00386279,99.9765,0.386279,0,0,0,0,0,0,0,0,0,0,0,0,24523,-nan,-nan,-nan,-nan,0.000221326,0.00844521,99.9779,0.844521,345148,1176531,-10541,0,334607,18446744073708709692,2.25875e+08,345148,0,1
57,205200,197565,197565,175563,4,13309,154289,28302,4,14970,0,13309,2.02465e-05,0.0757725,99.998,7.57725,3155578,2958013,2958013,2958013,2941469,15856,2930210,688,11259,0,11259,0.000232589,0.00380627,99.9767,0.380627,0,0,0,0,0,0,0,0,0,0,0,0,24568,-nan,-nan,-nan,-nan,0.000219294,0.00831195,99.9781,0.831195,397673,1187451,-10571,0,387102,18446744073708751267,2.28943e+08,397673,0,1
58,208800,200835,200835,178582,4,13309,157299,28562,4,14970,0,13309,1.99168e-05,0.0745388,99.998,7.45388,3207615,3006780,3006780,3006780,2989969,16117,2978697,694,11272,0,11272,0.000230812,0.00374886,99.9769,0.374886,0,0,0,0,0,0,0,0,0,0,0,0,24581,-nan,-nan,-nan,-nan,0.000217607,0.00818116,99.9782,0.818116,446173,1191195,-10578,0,435595,18446744073708796016,2.30092e+08,446173,0,1
59,212400,203577,203577,181087,4,13317,159703,28887,4,14983,0,13317,1.96486e-05,0.0735987,99.998,7.35987,3256006,3052429,3052429,3052429,3035266,16447,3023977,716,11289,0,11289,0.000234567,0.00369837,99.9765,0.369837,0,0,0,0,0,0,0,0,0,0,0,0,24606,-nan,-nan,-nan,-nan,0.00022113,0.00806878,99.9779,0.806878,491470,1191410,-10573,0,480897,18446744073708841103,2.30191e+08,491470,0,1
60,216000,206322,206322,183540,5,13317,162180,29154,5,14983,0,13317,2.4234e-05,0.0726195,99.9976,7.26195,3305726,3099404,3099404,3099404,3081970,16679,3070676,755,11294,0,11294,0.000243595,0.00364393,99.9756,0.364393,0,0,0,0,0,0,0,0,0,0,0,0,24611,-nan,-nan,-nan,-nan,0.000229904,0.00794894,99.977,0.794894,538174,1193922,-10539,0,527635,18446744073708885329,2.31232e+08,538174,0,1
61,219600,214018,214018,190644,5,17553,162180,32389,5,19444,0,17553,2.33625e-05,0.0908522,99.9977,9.08522,3359297,3145279,3145279,3145279,3127845,16679,3116325,755,11520,0,11520,0.000240042,0.00366263,99.976,0.366263,0,0,0,0,0,0,0,0,0,0,0,0,29073,-nan,-nan,-nan,-nan,0.000226238,0.0092174,99.9774,0.92174,1,1193872,-10765,0,-10764,18446744073708346980,2.32042e+08,1,0,1
62,223200,219850,219850,195984,5,17556,164893,35504,5,19448,0,17556,2.27428e-05,0.0884603,99.9977,8.84603,3407776,3187926,3187926,3187926,3170197,16974,3158612,755,11585,0,11585,0.000236831,0.00363402,99.9763,0.363402,0,0,0,0,0,0,0,0,0,0,0,0,29141,-nan,-nan,-nan,-nan,0.000223019,0.00910653,99.9777,0.910653,42353,1177906,-10830,0,31523,18446744073708405233,2.30258e+08,42353,0,1
63,226800,223278,223278,199110,5,17557,167935,35887,5,19451,0,17557,2.23936e-05,0.0871156,99.9978,8.71156,3456522,3233244,3233244,3233244,3215284,17205,3203673,755,11611,0,11611,0.000233512,0.00359113,99.9766,0.359113,0,0,0,0,0,0,0,0,0,0,0,0,29168,-nan,-nan,-nan,-nan,0.000219874,0.00898649,99.978,0.898649,87440,1178878,-10856,0,76584,18446744073708449322,2.3066e+08,87440,0,1
64,230400,229920,229920,202374,5,17563,170301,40153,5,19461,0,17563,2.17467e-05,0.0846425,99.9978,8.46425,3509943,3280023,3280023,3280023,3261970,17298,3250329,755,11641,0,11641,0.000230181,0.00354906,99.977,0.354906,0,0,0,0,0,0,0,0,0,0,0,0,29204,-nan,-nan,-nan,-nan,0.000216528,0.00886111,99.9783,0.886111,134126,1177649,-10886,0,123240,18446744073708497207,2.30556e+08,134126,0,1
65,234000,232083,232083,204391,5,17569,172178,40433,5,19467,0,17569,2.1544e-05,0.0838795,99.9978,8.38795,3560318,3328235,3328235,3328235,3310114,17366,3298438,755,11676,0,11676,0.000226847,0.00350817,99.9773,0.350817,0,0,0,0,0,0,0,0,0,0,0,0,29245,-nan,-nan,-nan,-nan,0.000213464,0.00874725,99.9787,0.874725,182270,1183506,-10921,0,171349,18446744073708539459,2.31096e+08,182270,0,1
66,237600,234200,234200,206368,5,17569,173969,40759,5,19467,0,17569,2.13493e-05,0.0831213,99.9979,8.31213,3607115,3372915,3372915,3372915,3354641,17519,3342926,755,11715,0,11715,0.000223842,0.00347326,99.9776,0.347326,0,0,0,0,0,0,0,0,0,0,0,0,29284,-nan,-nan,-nan,-nan,0.000210695,0.00864458,99.9789,0.864458,226797,1186218,-10960,0,215837,18446744073708581235,2.31889e+08,226797,0,1
67,241200,238812,238812,209765,5,17570,176307,43032,5,19468,0,17570,2.0937e-05,0.0815202,99.9979,8.15202,3663365,3424553,3424553,3424553,3406056,17742,3394291,755,11765,0,11765,0.000220467,0.00343548,99.978,0.343548,0,0,0,0,0,0,0,0,0,0,0,0,29335,-nan,-nan,-nan,-nan,0.00020746,0.00852577,99.9792,0.852577,278212,1192168,-11010,0,267202,18446744073708626650,2.33264e+08,278212,0,1
68,244800,242397,242397,213048,5,17572,179449,43472,5,19471,0,17572,2.06273e-05,0.0803269,99.9979,8.03269,3712237,3469840,3469840,3469840,3451234,17850,3439463,756,11771,0,11771,0.000217877,0.00339238,99.9782,0.339238,0,0,0,0,0,0,0,0,0,0,0,0,29343,-nan,-nan,-nan,-nan,0.000204998,0.00841595,99.9795,0.841595,323390,1194222,-11015,0,312375,18446744073708669769,2.34025e+08,323390,0,1
69,248400,244702,244702,215137,5,17574,181520,43702,5,19475,0,17574,2.0433e-05,0.0795866,99.998,7.95866,3756826,3512124,3512124,3512124,3493319,18047,3481540,758,11779,0,11779,0.000215824,0.00335381,99.9784,0.335381,0,0,0,0,0,0,0,0,0,0,0,0,29353,-nan,-nan,-nan,-nan,0.000203097,0.00831926,99.9797,0.831926,365475,1186637,-11021,0,354454,18446744073708719433,2.32265e+08,365475,0,1
70,252000,247479,247479,217650,5,17581,183875,44116,5,19483,0,17581,2.02037e-05,0.0787259,99.998,7.87259,3802924,3555445,3555445,3555445,3536562,18107,3524749,776,11813,0,11813,0.000218257,0.00332251,99.9782,0.332251,0,0,0,0,0,0,0,0,0,0,0,0,29394,-nan,-nan,-nan,-nan,0.000205368,0.00822946,99.9795,0.822946,408718,1179795,-11037,0,397681,18446744073708769502,2.31112e+08,408718,0,1
71,255600,251881,251881,221646,6,17590,186258,46123,6,19494,0,17590,2.38208e-05,0.0773937,99.9976,7.73937,3853058,3601177,3601177,3601177,3581923,18469,3570098,785,11825,0,11825,0.000217984,0.00328365,99.9782,0.328365,0,0,0,0,0,0,0,0,0,0,0,0,29415,-nan,-nan,-nan,-nan,0.000205291,0.00812835,99.9795,0.812835,454079,1178063,-11040,0,443039,18446744073708816592,2.31577e+08,454079,0,1
72,259200,257671,257671,226641,6,17705,190279,47766,7,19619,0,17705,2.71664e-05,0.0761397,99.9973,7.61397,3910048,3652377,3652377,3652377,3632707,18857,3620855,813,11852,0,11852,0.000222595,0.00324501,99.9777,0.324501,0,0,0,0,0,0,0,0,0,0,0,0,29557,-nan,-nan,-nan,-nan,0.000209716,0.00804875,99.979,0.804875,504863,1184136,-11039,0,493824,18446744073708861304,2.34618e+08,504863,0,1
73,262800,262670,262670,231191,6,22027,190279,48070,7,24314,0,22027,2.66494e-05,0.0925648,99.9973,9.25648,3966817,3704147,3704147,3704147,3684477,18857,3672431,813,12046,0,12046,0.000219484,0.00325203,99.9781,0.325203,0,0,0,0,0,0,0,0,0,0,0,0,34073,-nan,-nan,-nan,-nan,0.000206715,0.00916604,99.9793,0.916604,0,1187517,-11233,0,-11233,18446744073708352866,2.4013e+08,0,0,1
74,266400,267186,267186,234426,6,22031,193415,49446,7,24318,0,22031,2.6199e-05,0.0910152,99.9974,9.10153,4022008,3754822,3754822,3754822,3734932,19077,3722804,813,12128,0,12128,0.000216522,0.00322998,99.9783,0.322998,0,0,0,0,0,0,0,0,0,0,0,0,34159,-nan,-nan,-nan,-nan,0.000203878,0.00906164,99.9796,0.906164,50455,1189885,-11315,0,39140,18446744073708400871,2.39917e+08,50455,0,1
75,270000,270312,270312,237391,6,22033,195783,50202,7,24320,0,22033,2.5896e-05,0.0899701,99.9974,8.99701,4075374,3805062,3805062,3805062,3784939,19310,3772773,813,12166,0,12166,0.000213663,0.00319732,99.9786,0.319732,0,0,0,0,0,0,0,0,0,0,0,0,34199,-nan,-nan,-nan,-nan,0.000201209,0.0089528,99.9799,0.89528,100462,1191124,-11353,0,89109,18446744073708449601,2.4111e+08,100462,0,1
76,273600,273300,273300,240244,6,22038,197474,51494,7,24325,0,22038,2.56129e-05,0.0890048,99.9974,8.90048,4123355,3850055,3850055,3850055,3829612,19629,3817390,814,12222,0,12222,0.000211426,0.0031745,99.9789,0.31745,0,0,0,0,0,0,0,0,0,0,0,0,34260,-nan,-nan,-nan,-nan,0.00019911,0.00886341,99.9801,0.886341,145135,1186686,-11408,0,133727,18446744073708498657,2.41211e+08,145135,0,1
77,277200,274939,274939,241792,6,22042,198914,51689,7,24329,0,22042,2.54602e-05,0.0884887,99.9975,8.84887,4173756,3898817,3898817,3898817,3878278,19723,3866035,816,12243,0,12243,0.000209294,0.00314018,99.9791,0.314018,0,0,0,0,0,0,0,0,0,0,0,0,34285,-nan,-nan,-nan,-nan,0.000197185,0.00876237,99.9803,0.876237,193801,1187766,-11427,0,182374,18446744073708546224,2.42088e+08,193801,0,1
78,280800,277832,277832,244586,6,22043,200195,53299,7,24331,0,22043,2.51951e-05,0.0875745,99.9975,8.75745,4229462,3951630,3951630,3951630,3930838,19975,3918535,817,12303,0,12303,0.00020675,0.0031134,99.9793,0.31134,0,0,0,0,0,0,0,0,0,0,0,0,34346,-nan,-nan,-nan,-nan,0.000194824,0.00866162,99.9805,0.866162,246361,1191299,-11486,0,234875,18446744073708595192,2.43309e+08,246361,0,1
79,284400,297558,297558,263956,6,22051,201685,71527,7,24339,0,22051,2.35248e-05,0.0817958,99.9976,8.17958,4330924,4033366,4033366,4033366,4011147,21402,3998821,817,12326,0,12326,0.00020256,0.00305601,99.9797,0.305601,0,0,0,0,0,0,0,0,0,0,0,0,34377,-nan,-nan,-nan,-nan,0.00019026,0.00846586,99.981,0.846586,326670,1220476,-11509,0,315161,18446744073708646301,2.46818e+08,326670,0,1
80,288000,336360,336360,302058,9,22054,203727,108279,10,24344,0,22054,2.97301e-05,0.0723748,99.997,7.23748,4475497,4139137,4139137,4139137,4116647,21663,4104314,827,12333,0,12333,0.0001998,0.00297961,99.98,0.297961,0,0,0,0,0,0,0,0,0,0,0,0,34387,-nan,-nan,-nan,-nan,0.000187018,0.00819507,99.9813,0.819507,432170,1275063,-11506,0,420664,18446744073708697217,2.52441e+08,432170,0,1
81,291600,369891,369891,333607,20,22132,209114,136331,21,24425,0,22132,5.67735e-05,0.066033,99.9943,6.6033,4594802,4224911,4224911,4224911,4201029,23021,4188607,861,12422,0,12422,0.000203791,0.00294018,99.9796,0.294018,0,0,0,0,0,0,0,0,0,0,0,0,34554,-nan,-nan,-nan,-nan,0.000191956,0.00801928,99.9808,0.801928,516552,1310241,-11561,0,504991,18446744073708746366,2.56417e+08,516552,0,1
82,295200,392089,392089,354540,33,22137,214101,153524,34,24430,0,22137,8.6715e-05,0.0623073,99.9913,6.23073,4697061,4304972,4304972,4304972,4275387,28644,4262925,941,12462,0,12462,0.000218584,0.00289479,99.9781,0.289479,0,0,0,0,0,0,0,0,0,0,0,0,34599,-nan,-nan,-nan,-nan,0.000207577,0.00785427,99.9792,0.785427,590910,1332429,-11521,0,579389,18446744073708798576,2.57609e+08,590910,0,1
83,298800,407016,407016,368694,61,22142,218534,163985,62,24435,0,22142,0.000152328,0.0600345,99.9848,6.00345,4783863,4376847,4376847,4376847,4345970,29785,4333472,1092,12498,0,12498,0.000249495,0.00285548,99.9751,0.285548,0,0,0,0,0,0,0,0,0,0,0,0,34640,-nan,-nan,-nan,-nan,0.000241228,0.00772033,99.9759,0.772033,661493,1354505,-11406,0,650087,18446744073708847198,2.59652e+08,661493,0,1
84,302400,420344,420344,380946,95,22143,224837,170975,96,24436,0,22143,0.000228384,0.0581333,99.9772,5.81333,4861921,4441577,4441577,4441577,4408715,31529,4396169,1333,12546,0,12546,0.000300119,0.00282467,99.97,0.282467,0,0,0,0,0,0,0,0,0,0,0,0,34689,-nan,-nan,-nan,-nan,0.000293917,0.00760646,99.9706,0.760646,724238,1372086,-11213,0,713025,18446744073708892555,2.61751e+08,724238,0,1
85,306000,435281,435281,394905,95,26700,224837,181071,96,29277,0,26700,0.000220547,0.06726,99.9779,6.726,4936279,4500998,4500998,4500998,4468136,31529,4453018,1333,15118,0,15118,0.000296157,0.00335881,99.9704,0.335881,0,0,0,0,0,0,0,0,0,0,0,0,41818,-nan,-nan,-nan,-nan,0.000289489,0.00899362,99.971,0.899362,1,1382265,-13785,0,-13784,18446744073708155567,2.62531e+08,1,0,1
86,309600,446425,446425,405392,95,26825,228528,188394,96,29407,0,26825,0.000215042,0.0658722,99.9785,6.58722,5005273,4558848,4558848,4558848,4525686,31829,4508779,1333,16907,0,16907,0.000292398,0.00370861,99.9708,0.370861,0,0,0,0,0,0,0,0,0,0,0,0,43732,-nan,-nan,-nan,-nan,0.000285499,0.00925304,99.9715,0.925304,57551,1392391,-15574,0,41977,18446744073708201202,2.63329e+08,57551,0,1
87,313200,449285,449285,408045,95,26908,231005,188692,96,29492,0,26908,0.000213673,0.0656421,99.9786,6.56421,5055421,4606136,4606136,4606136,4572628,32175,4553677,1333,18951,0,18951,0.000289397,0.00411429,99.9711,0.411429,0,0,0,0,0,0,0,0,0,0,0,0,45859,-nan,-nan,-nan,-nan,0.000282667,0.00958239,99.9717,0.958239,104493,1395021,-17618,0,86875,18446744073708243470,2.63536e+08,104493,0,1
88,316800,451915,451915,410344,95,26955,233173,189102,96,29544,0,26955,0.000212429,0.0653751,99.9788,6.53751,5113660,4661745,4661745,4661745,4626734,33678,4602022,1333,24712,0,24712,0.000285944,0.00530102,99.9714,0.530102,0,0,0,0,0,0,0,0,0,0,0,0,51667,-nan,-nan,-nan,-nan,0.000279448,0.01061,99.9721,1.061,158599,1398368,-23379,0,135220,18446744073708288468,2.64381e+08,158599,0,1
89,320400,453861,453861,412113,95,27082,234898,189191,96,29676,0,27082,0.000211519,0.0653857,99.9788,6.53857,5168550,4714689,4714689,4714689,4677769,35587,4648254,1333,29515,0,29515,0.000282733,0.00626022,99.9717,0.626022,0,0,0,0,0,0,0,0,0,0,0,0,56597,-nan,-nan,-nan,-nan,0.00027648,0.0114521,99.9724,1.14521,209634,1397968,-28182,0,181452,18446744073708335100,2.63971e+08,209634,0,1
90,324000,455977,455977,413985,95,27334,236601,189327,96,29953,0,27334,0.000210537,0.0656897,99.979,6.56897,5228008,4772031,4772031,4772031,4733720,36978,4698761,1333,34959,0,34959,0.000279336,0.00732581,99.9721,0.732581,0,0,0,0,0,0,0,0,0,0,0,0,62293,-nan,-nan,-nan,-nan,0.000273335,0.0124162,99.9727,1.24162,265585,1400411,-33626,0,231959,18446744073708383164,2.64574e+08,265585,0,1
91,327600,457964,457964,415832,95,27365,238396,189488,96,29984,0,27365,0.000209623,0.0654724,99.979,6.54724,5287522,4829558,4829558,4829558,4790607,37618,4751921,1333,38686,0,38686,0.000276009,0.00801026,99.9724,0.801026,0,0,0,0,0,0,0,0,0,0,0,0,66051,-nan,-nan,-nan,-nan,0.000270259,0.0129872,99.973,1.29872,322472,1408864,-37353,0,285119,18446744073708427871,2.65656e+08,322472,0,1
92,331200,460500,460500,418105,95,27628,240578,189576,96,30250,0,27628,0.000208469,0.0656895,99.9791,6.56895,5347267,4886767,4886767,4886767,4846309,39119,4803860,1339,42449,0,42449,0.000274005,0.00868652,99.9726,0.868652,0,0,0,0,0,0,0,0,0,0,0,0,70077,-nan,-nan,-nan,-nan,0.000268361,0.0135955,99.9732,1.35955,378174,1409497,-41110,0,337064,18446744073708479183,2.65976e+08,378174,0,1
93,334800,462600,462600,420056,95,27701,242471,189709,96,30324,0,27701,0.000207523,0.0655512,99.9792,6.55512,5401413,4938813,4938813,4938813,4897546,39924,4853496,1343,44050,0,44050,0.000271928,0.00891915,99.9728,0.891915,0,0,0,0,0,0,0,0,0,0,0,0,71751,-nan,-nan,-nan,-nan,0.000266412,0.0137694,99.9734,1.37694,429411,1413923,-42707,0,386704,18446744073708524397,2.66403e+08,429411,0,1
94,338400,465212,465212,422445,95,27746,244505,190239,96,30372,0,27746,0.000206358,0.0652864,99.9794,6.52864,5472375,5007163,5007163,5007163,4964259,41537,4918996,1367,45263,0,45263,0.000273009,0.00903965,99.9727,0.903965,0,0,0,0,0,0,0,0,0,0,0,0,73009,-nan,-nan,-nan,-nan,0.000267343,0.0138212,99.9733,1.38212,496124,1437152,-43896,0,452228,18446744073708566692,2.69587e+08,496124,0,1
95,342000,469596,469596,426489,95,27750,248487,190637,96,30376,0,27750,0.000204431,0.0646854,99.9796,6.46854,5534195,5064599,5064599,5064599,5021283,41899,4974973,1417,46310,0,46310,0.000279785,0.00914386,99.972,0.914386,0,0,0,0,0,0,0,0,0,0,0,0,74060,-nan,-nan,-nan,-nan,0.000273391,0.0138568,99.9727,1.38568,553148,1450032,-44893,0,508255,18446744073708609839,2.71072e+08,553148,0,1
96,345600,474552,474552,431101,95,27780,253080,190970,96,30406,0,27780,0.000202296,0.0640731,99.9798,6.40731,5599501,5124949,5124949,5124949,5081188,42254,5033791,1507,47397,0,47397,0.000294052,0.00924829,99.9706,0.924829,0,0,0,0,0,0,0,0,0,0,0,0,75177,-nan,-nan,-nan,-nan,0.000286276,0.0138946,99.9714,1.38946,613053,1463523,-45890,0,567163,18446744073708655256,2.72657e+08,613053,0,1
97,349200,480862,480862,436863,95,33235,253080,191413,96,36273,0,33235,0.000199641,0.0754333,99.98,7.54333,5664522,5183660,5183660,5183660,5139899,42254,5090768,1507,49131,0,49131,0.000290721,0.00947805,99.9709,0.947805,0,0,0,0,0,0,0,0,0,0,0,0,82366,-nan,-nan,-nan,-nan,0.000282989,0.015077,99.9717,1.5077,1,1469418,-47624,0,-47623,18446744073708034575,2.7177e+08,1,0,1
98,352800,486918,486918,442380,95,33238,258915,191631,96,36276,0,33238,0.000197158,0.0745013,99.9803,7.45013,5721210,5234292,5234292,5234292,5190284,42501,5140348,1507,49936,0,49936,0.000287909,0.00954016,99.9712,0.954016,0,0,0,0,0,0,0,0,0,0,0,0,83174,-nan,-nan,-nan,-nan,0.000280185,0.0150688,99.972,1.50688,50386,1467496,-48429,0,1957,18446744073708086077,2.67292e+08,50386,0,1
99,356400,493473,493473,448223,95,33241,265005,192092,96,36280,0,33241,0.00019454,0.0735197,99.9805,7.35197,5777328,5283855,5283855,5283855,5239758,42590,5189122,1507,50636,0,50636,0.000285208,0.00958315,99.9715,0.958315,0,0,0,0,0,0,0,0,0,0,0,0,83877,-nan,-nan,-nan,-nan,0.000277464,0.0150443,99.9723,1.50443,99860,1466047,-49129,0,50731,18446744073708136300,2.69188e+08,99860,0,1
100,360000,501180,501180,455239,95,33256,271710,193077,96,36297,0,33256,0.000191548,0.0724231,99.9808,7.24231,5841871,5340691,5340691,5340691,5296021,43163,5244699,1507,51322,0,51322,0.000282173,0.00960962,99.9718,0.960962,0,0,0,0,0,0,0,0,0,0,0,0,84578,-nan,-nan,-nan,-nan,0.000274398,0.0149984,99.9726,1.49984,156123,1471603,-49815,0,106308,18446744073708186321,2.70209e+08,156123,0,1
101,363600,507441,507441,461025,95,33257,277339,193708,96,36298,0,33257,0.000189185,0.0715315,99.9811,7.15315,5907051,5399610,5399610,5399610,5354666,43435,5302907,1509,51759,0,51759,0.000279465,0.00958569,99.9721,0.958569,0,0,0,0,0,0,0,0,0,0,0,0,85016,-nan,-nan,-nan,-nan,0.000271709,0.0149071,99.9728,1.49071,214768,1484956,-50250,0,164518,18446744073708231178,2.72611e+08,214768,0,1
102,367200,514326,514326,467526,95,33306,283445,194438,96,36347,0,33306,0.000186652,0.0706692,99.9813,7.06692,5971184,5456858,5456858,5456858,5411633,43715,5359588,1510,52045,0,52045,0.000276716,0.00953754,99.9723,0.953754,0,0,0,0,0,0,0,0,0,0,0,0,85351,-nan,-nan,-nan,-nan,0.000268958,0.0148031,99.9731,1.48031,271735,1493010,-50535,0,221200,18446744073708279806,2.73743e+08,271735,0,1
103,370800,520862,520862,473650,95,33308,289361,195054,96,36351,0,33308,0.00018431,0.0697901,99.9816,6.97901,6031203,5510341,5510341,5510341,5464424,44405,5412073,1512,52351,0,52351,0.000274393,0.0095005,99.9726,0.95005,0,0,0,0,0,0,0,0,0,0,0,0,85659,-nan,-nan,-nan,-nan,0.000266613,0.0147072,99.9733,1.47072,324526,1493254,-50839,0,273687,18446744073708332049,2.73141e+08,324526,0,1
104,374400,524773,524773,477244,95,33309,292768,195557,96,36352,0,33309,0.000182936,0.0692719,99.9817,6.92719,6088293,5563520,5563520,5563520,5517181,44823,5464544,1516,52637,0,52637,0.000272489,0.0094611,99.9727,0.94611,0,0,0,0,0,0,0,0,0,0,0,0,85946,-nan,-nan,-nan,-nan,0.00026477,0.0146164,99.9735,1.46164,377283,1463849,-51121,0,326162,18446744073708413929,2.70581e+08,377283,0,1
105,378000,528656,528656,480304,95,33328,295154,197003,96,36403,0,33328,0.000181593,0.0688595,99.9818,6.88595,6148388,5619732,5619732,5619732,5573050,45163,5520073,1519,52977,0,52977,0.000270298,0.00942696,99.973,0.942696,0,0,0,0,0,0,0,0,0,0,0,0,86305,-nan,-nan,-nan,-nan,0.00026267,0.0145371,99.9737,1.45371,433152,1416516,-51458,0,381694,18446744073708516794,2.72019e+08,433152,0,1
106,381600,530679,530679,482050,95,33332,296198,197977,96,36408,0,33332,0.0001809,0.0686064,99.9819,6.86064,6202984,5672305,5672305,5672305,5624901,45869,5571685,1535,53216,0,53216,0.000270613,0.00938172,99.9729,0.938172,0,0,0,0,0,0,0,0,0,0,0,0,86548,-nan,-nan,-nan,-nan,0.000262938,0.0144485,99.9737,1.44485,485003,1383169,-51681,0,433322,18446744073708601769,2.67601e+08,485003,0,1
107,385200,531874,531874,483092,95,33332,296993,198377,96,36408,0,33332,0.000180494,0.0684523,99.9819,6.84523,6253998,5722124,5722124,5722124,5674582,45970,5621217,1572,53365,0,53365,0.000274723,0.00932608,99.9725,0.932608,0,0,0,0,0,0,0,0,0,0,0,0,86697,-nan,-nan,-nan,-nan,0.000266709,0.0143545,99.9733,1.43545,534684,1358018,-51793,0,482891,18446744073708676489,2.6483e+08,534684,0,1
108,388800,533612,533612,484566,95,33332,298240,198868,96,36408,0,33332,0.000179906,0.0682293,99.982,6.82293,6305927,5772315,5772315,5772315,5724528,46166,5671087,1621,53441,0,53441,0.000280823,0.00925816,99.9719,0.925816,0,0,0,0,0,0,0,0,0,0,0,0,86773,-nan,-nan,-nan,-nan,0.000272284,0.0142483,99.9728,1.42483,584630,1337335,-51820,0,532810,18446744073708747091,2.62935e+08,584630,0,1
109,392400,535996,535996,486765,95,35092,298240,199425,96,38235,0,35092,0.000179106,0.0713345,99.9821,7.13345,6361174,5825178,5825178,5825178,5777391,46166,5723204,1621,54187,0,54187,0.000278275,0.00930221,99.9722,0.930221,0,0,0,0,0,0,0,0,0,0,0,0,89279,-nan,-nan,-nan,-nan,0.000269919,0.0145291,99.973,1.45291,1,1325998,-52566,0,-52565,18446744073708173053,2.62364e+08,1,0,1
110,396000,538009,538009,488646,95,35108,299836,199820,96,38257,0,35108,0.000178436,0.0711085,99.9822,7.11085,6416625,5878616,5878616,5878616,5830517,46478,5776247,1621,54270,0,54270,0.000275745,0.00923176,99.9724,0.923176,0,0,0,0,0,0,0,0,0,0,0,0,89378,-nan,-nan,-nan,-nan,0.000267586,0.0144199,99.9732,1.44199,53127,1322073,-52649,0,478,18446744073708230021,2.62893e+08,53127,0,1
111,399600,540431,540431,490794,95,35114,301358,200713,96,38264,0,35114,0.000177636,0.0708027,99.9822,7.08027,6469451,5929020,5929020,5929020,5880753,46646,5826407,1621,54346,0,54346,0.000273401,0.0091661,99.9727,0.91661,0,0,0,0,0,0,0,0,0,0,0,0,89460,-nan,-nan,-nan,-nan,0.000265401,0.014315,99.9735,1.4315,103363,1316551,-52725,0,50638,18446744073708285703,2.6349e+08,103363,0,1
